datetime,open,high,low,close,volume
2012-03-26,46.1,46.49,46.1,46.42,6730.0
2012-03-27,46.49,46.51,46.3,46.4,2670.0
2012-03-28,46.34,46.46,46.17,46.26,7418.0
2012-03-29,46.29,46.48,46.06,46.09,3412.0
2012-03-30,45.99,45.99,45.8,45.82,2474.0
2012-04-05,46.49,47.08,46.26,47.05,10424.0
2012-04-06,47.0,48.15,47.0,47.96,29222.0
2012-04-09,48.26,48.28,47.88,48.05,15808.0
2012-04-10,47.9,48.45,47.9,48.41,16660.0
2012-04-11,48.17,48.17,47.62,47.64,18050.0
2012-04-12,47.71,47.8,47.54,47.78,16670.0
2012-04-13,48.08,48.22,47.7,47.7,34494.0
2012-04-16,47.0,47.57,47.0,47.52,20816.0
2012-04-17,48.0,48.0,47.45,47.51,16050.0
2012-04-18,47.65,47.75,47.04,47.21,17226.0
2012-04-19,47.12,47.38,47.1,47.32,6064.0
2012-04-20,47.22,47.34,47.13,47.3,7674.0
2012-04-23,47.85,47.85,47.56,47.58,9538.0
2012-04-24,47.33,47.57,47.31,47.35,11788.0
2012-04-25,47.65,48.0,47.53,47.54,15604.0
2012-04-26,47.41,47.49,47.32,47.34,10788.0
2012-04-27,47.95,47.95,47.4,47.55,14088.0
2012-05-02,47.65,47.71,47.3,47.31,10970.0
2012-05-03,47.18,47.27,46.97,46.97,14136.0
2012-05-04,47.02,47.15,46.84,47.15,11198.0
2012-05-07,46.94,47.05,46.44,46.51,29388.0
2012-05-08,46.55,46.68,46.46,46.48,15536.0
2012-05-09,46.29,46.29,45.85,45.89,33798.0
2012-05-10,45.91,46.25,45.84,46.24,16680.0
2012-05-11,46.35,46.35,45.52,45.61,30550.0
2012-05-14,45.4,45.44,44.51,44.73,59652.0
2012-05-15,44.6,44.74,44.35,44.63,34772.0
2012-05-16,44.75,44.75,43.63,43.7,42304.0
2012-05-17,44.11,44.2,43.78,44.04,31448.0
2012-05-18,43.8,44.02,43.54,43.76,30278.0
2012-05-21,43.98,44.33,43.79,44.2,24294.0
2012-05-22,44.12,44.17,43.98,44.02,13614.0
2012-05-23,43.6,43.61,43.26,43.37,27932.0
2012-05-24,43.47,43.78,43.46,43.77,24112.0
2012-05-25,43.74,43.78,43.55,43.77,10116.0
2012-05-28,43.82,44.08,43.72,44.04,20718.0
2012-05-29,43.97,44.24,43.86,44.16,30010.0
2012-05-30,44.0,44.27,43.95,44.05,20812.0
2012-05-31,43.9,44.09,43.82,43.91,19436.0
2012-06-01,43.67,43.78,43.56,43.62,24066.0
2012-06-04,43.5,43.73,43.26,43.46,34356.0
2012-06-05,43.55,44.16,43.54,43.95,31054.0
2012-06-06,43.99,44.42,43.91,44.13,36162.0
2012-06-07,44.38,44.47,44.07,44.33,47608.0
2012-06-08,44.53,44.66,44.01,44.19,52054.0
2012-06-11,44.4,44.89,44.35,44.89,43242.0
2012-06-12,44.64,45.06,44.56,44.99,48040.0
2012-06-13,44.9,45.0,44.71,44.76,43522.0
2012-06-14,44.55,44.56,44.17,44.19,37020.0
2012-06-15,44.2,44.45,44.2,44.41,28944.0
2012-06-18,44.6,44.71,44.44,44.56,30224.0
2012-06-19,45.01,45.49,45.01,45.36,77546.0
2012-06-20,45.8,45.86,45.52,45.67,83002.0
2012-06-21,45.37,45.59,45.1,45.51,95332.0
2012-06-25,46.15,46.47,45.94,46.08,92432.0
2012-06-26,46.23,46.41,46.01,46.34,88210.0
2012-06-27,46.24,46.62,46.22,46.31,105928.0
2012-06-28,46.39,46.42,45.64,45.68,95546.0
2012-06-29,45.79,45.95,45.5,45.95,99608.0
2012-07-02,46.59,46.59,45.88,46.01,100448.0
2012-07-03,46.1,46.43,45.95,46.42,72202.0
2012-07-04,46.15,47.17,46.15,47.1,198752.0
2012-07-05,47.0,47.44,47.0,47.29,177168.0
2012-07-06,47.3,47.45,45.36,46.77,196248.0
2012-07-09,46.98,48.69,46.87,48.53,483482.0
2012-07-10,48.21,48.36,47.68,47.8,342114.0
2012-07-11,47.9,48.95,47.39,47.56,334526.0
2012-07-12,47.43,47.49,46.9,46.95,138216.0
2012-07-13,47.35,47.75,47.15,47.75,146210.0
2012-07-16,48.5,49.25,48.46,49.11,207498.0
2012-07-17,49.2,49.25,47.2,47.93,276694.0
2012-07-18,48.0,48.19,47.6,47.85,261208.0
2012-07-19,48.3,48.38,47.9,48.24,245826.0
2012-07-20,48.0,48.2,47.6,47.78,370806.0
2012-07-23,47.38,47.51,46.42,46.53,440128.0
2012-07-24,45.07,45.9,45.07,45.46,302306.0
2012-07-25,45.27,45.96,45.1,45.51,341082.0
2012-07-26,45.8,45.94,45.5,45.7,207320.0
2012-07-27,45.6,46.08,45.51,46.05,177836.0
2012-07-30,46.56,47.2,46.47,47.0,366360.0
2012-07-31,46.8,46.9,46.42,46.79,260252.0
2012-08-01,46.77,46.98,46.26,46.29,233190.0
2012-08-02,46.27,46.53,46.16,46.38,213266.0
2012-08-03,46.11,46.9,46.11,46.5,272856.0
2012-08-06,46.01,46.73,46.01,46.67,291718.0
2012-08-07,46.7,47.12,46.69,47.11,233258.0
2012-08-08,46.9,47.1,46.6,46.63,204952.0
2012-08-09,46.88,47.08,46.8,46.89,182906.0
2012-08-10,47.33,47.38,46.94,47.09,155366.0
2012-08-13,47.1,47.1,46.79,46.83,112414.0
2012-08-14,46.53,46.93,46.52,46.89,142206.0
2012-08-15,46.87,47.36,46.78,47.26,139014.0
2012-08-16,47.36,47.38,47.07,47.08,82392.0
2012-08-17,47.16,47.28,47.03,47.14,78140.0
2012-08-20,47.2,47.36,47.19,47.26,66512.0
2012-08-21,47.5,48.07,47.5,48.04,108946.0
2012-08-22,48.5,49.0,48.3,48.65,143898.0
2012-08-23,48.94,49.28,48.34,48.6,179330.0
2012-08-24,48.5,48.85,48.38,48.84,91266.0
2012-08-27,49.66,49.66,49.08,49.27,117306.0
2012-08-28,48.96,49.06,48.54,48.55,104162.0
2012-08-29,48.62,49.04,48.44,49.03,114556.0
2012-08-30,49.1,49.2,48.85,49.16,97914.0
2012-08-31,49.04,49.04,48.68,48.84,76552.0
2012-09-03,48.87,50.22,48.86,49.97,216070.0
2012-09-04,50.0,50.65,49.85,50.46,355686.0
2012-09-05,50.01,50.4,50.01,50.18,207524.0
2012-09-06,49.5,49.65,48.95,49.21,259688.0
2012-09-07,49.29,49.54,48.98,48.99,170690.0
2012-09-10,48.85,49.62,48.85,49.43,236914.0
2012-09-11,49.18,49.52,48.71,48.86,270350.0
2012-09-12,48.85,49.2,48.76,49.1,182528.0
2012-09-13,49.58,49.59,49.19,49.22,169840.0
2012-09-14,49.58,49.97,49.33,49.54,184336.0
2012-09-17,49.12,49.34,48.63,48.68,284544.0
2012-09-18,48.06,48.53,47.95,48.09,306950.0
2012-09-19,48.37,48.56,48.3,48.48,152056.0
2012-09-20,48.5,48.64,48.21,48.4,169136.0
2012-09-21,48.07,48.85,48.07,48.8,407950.0
2012-09-24,48.48,48.83,48.01,48.68,562558.0
2012-09-25,48.88,49.54,48.65,49.48,471788.0
2012-09-26,49.31,49.73,48.87,48.98,493912.0
2012-09-27,48.82,49.08,48.52,48.77,390664.0
2012-09-28,48.93,49.18,48.47,48.84,242754.0
2012-10-08,48.53,48.79,47.38,47.39,397936.0
2012-10-09,47.6,47.79,47.27,47.65,480194.0
2012-10-10,47.32,47.6,46.94,47.48,420672.0
2012-10-11,47.15,47.95,47.15,47.67,413068.0
2012-10-12,47.85,48.19,47.29,47.35,479582.0
2012-10-15,47.0,47.51,46.9,47.35,377424.0
2012-10-16,47.48,47.68,47.26,47.3,261884.0
2012-10-17,47.1,47.44,47.06,47.34,267268.0
2012-10-18,47.49,47.88,47.4,47.7,209336.0
2012-10-19,47.9,47.94,47.61,47.71,149598.0
2012-10-22,47.72,48.19,47.62,48.13,211454.0
2012-10-23,48.1,48.14,47.65,47.67,196532.0
2012-10-24,47.86,48.67,47.81,48.59,531772.0
2012-10-25,48.59,48.72,48.34,48.52,349082.0
2012-10-26,48.5,48.81,48.33,48.69,523310.0
2012-10-29,48.51,48.73,48.08,48.15,437080.0
2012-10-30,48.01,48.12,47.78,48.04,334166.0
2012-10-31,48.01,48.39,47.89,48.38,312092.0
2012-11-01,48.38,49.62,48.36,49.4,996072.0
2012-11-02,49.21,49.64,49.02,49.45,1185640.0
2012-11-05,48.94,49.59,48.6,48.89,1487456.0
2012-11-06,49.06,49.33,48.98,49.09,868606.0
2012-11-07,49.16,49.19,48.55,48.66,967670.0
2012-11-08,48.5,48.77,48.4,48.6,441834.0
2012-11-09,48.5,48.74,47.76,47.8,886392.0
2012-11-12,47.2,47.34,46.34,47.33,2197402.0
2012-11-13,47.19,47.61,47.15,47.57,1170320.0
2012-11-14,47.65,47.84,47.44,47.6,892732.0
2012-11-15,47.59,47.59,47.14,47.17,817196.0
2012-11-16,47.11,47.54,47.11,47.48,713092.0
2012-11-19,47.6,47.77,47.29,47.47,608070.0
2012-11-20,47.5,47.55,47.22,47.41,567730.0
2012-11-21,47.59,47.72,47.44,47.59,463778.0
2012-11-22,47.6,47.62,47.36,47.53,406558.0
2012-11-23,47.49,47.87,47.44,47.73,405486.0
2012-11-26,47.8,47.82,47.56,47.62,230432.0
2012-11-27,47.68,47.73,47.4,47.41,315810.0
2012-11-28,47.6,47.7,47.36,47.46,305474.0
2012-11-29,47.52,47.7,47.33,47.69,367958.0
2012-11-30,47.62,47.73,47.52,47.67,264316.0
2012-12-03,47.73,48.0,47.68,47.78,346412.0
2012-12-04,47.62,47.75,47.31,47.53,472250.0
2012-12-05,47.63,47.7,47.48,47.65,268146.0
2012-12-06,47.86,47.89,47.59,47.65,264684.0
2012-12-07,47.5,47.84,47.42,47.82,314372.0
2012-12-10,47.57,47.75,47.52,47.68,184854.0
2012-12-11,47.7,47.89,47.61,47.61,182308.0
2012-12-12,47.54,47.67,47.43,47.49,192796.0
2012-12-13,47.53,47.76,47.52,47.63,146486.0
2012-12-14,47.66,47.81,47.6,47.76,159140.0
2012-12-17,47.95,48.52,47.9,48.46,342392.0
2012-12-18,48.37,48.73,48.21,48.22,299004.0
2012-12-19,48.02,48.17,47.76,47.91,240974.0
2012-12-20,47.68,47.68,47.34,47.52,186832.0
2012-12-21,47.43,47.76,47.43,47.66,167848.0
2012-12-24,47.75,47.82,47.53,47.53,94850.0
2012-12-25,47.62,47.7,47.46,47.55,111116.0
2012-12-26,47.54,47.66,47.5,47.62,78908.0
2012-12-27,47.5,47.72,47.45,47.68,88348.0
2012-12-28,47.66,47.75,47.42,47.43,100584.0
2012-12-31,47.4,47.58,47.24,47.43,107338.0
